Entry.Set,Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,d10-Acenaphthene - ng/L,d10-Phenanthrene - ng/L,d12-Chrysene - ng/L,d12-Perylene - ng/L,d8-Naphthalene - ng/L,PCB030 - ng/L,PCB112 - ng/L,PCB198 - ng/L,TCMX - ng/L,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,TN - mg/L,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Actual,RC_M,RC_CF,RC_Group,LSPC_LU_DESC,RC_WMA,RC_WMAcf,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Actual,Stormwater Volume (acre-ft)_RC_WMAcf
2061,L05-049-1,12/9/2021 11:45,2061009,Dissolved,Composite,12/09/2021 12:27,12/9/2021 15:57,1223.9999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.9,NA,3.7,21,NA,NA,54,<0.2,NA,70,NA,<0.05,33,2.9,<0.2,<0.2,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,2021-12-09,2021-12-09,0.22,0.0032046140928270374,0.3261867707523169,0.009824475975637879,Streets and Roads,TROTH,0.471,0.0032046140928270383,92.17384538088561,0.9055597295266712,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Developed Open Space,OSDEV,0.217,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Developed Open Space,OSIRR,0.217,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Developed Open Space,OSVAC,0.217,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Education,EDU,0.422,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Multi-family Residential,RESMF,0.485,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Open Space,OSLOW,0.078,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Single Family Residential,RESSFH,0.405,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Streets and Roads,TRANS,0.471,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2062,L05-049-1,12/9/2021 11:45,2062004,Total,Grab,NA,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149000,53000,56000,>=125000,NA,NA,NA,NA,NA,NA,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3261867707523169,NA,Streets and Roads,TROTH,0.471,0.0032046140928270383,92.17384538088561,NA,0.9055597295266715
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Agriculture,OSAGIR,0.222,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Agriculture,OSAGNI,0.222,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Commercial,COMM,0.486,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Developed Open Space,OSDEV,0.21700000000000003,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Developed Open Space,OSIRR,0.21699999999999997,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Developed Open Space,OSVAC,0.217,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Education,EDU,0.422,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Light Industrial,IND,0.4139999999999999,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Multi-family Residential,RESMF,0.485,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Open Space,OSLOW,0.078,NA,376.7689716917684,NA,NA
2007,L05-489-3d,10/26/2021 10:02,2007013,Total,Grab,NA,NA,88.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12700,>=11400,>=10300,>=80000,NA,NA,NA,NA,NA,NA,{584FD848-58AD-47D8-AC3A-A7EAD8EF3DDA},1930.33211516,2467,2467,29,19740.427,2467,{AB8E0D12-8F63-49AB-B36D-666D80A86575},Horno_Out_OCFS,29,SULPHURCREEK,7.09,NA,NA,NA,NA,0.3303528855151083,NA,Single Family Residential,RESSFH,0.405,NA,376.7689716917684,NA,NA
